#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
DDX17	SNRNP70	9606.ENSP00000380033	9606.ENSP00000472998	0	0	0	0	0	0.445	0	0	0.445
DDX17	EWSR1	9606.ENSP00000380033	9606.ENSP00000400142	0	0	0	0	0	0.455	0	0	0.455
DDX20	SNRPF	9606.ENSP00000358716	9606.ENSP00000266735	0	0	0	0	0	0.763	0	0	0.763
DDX20	GEMIN7	9606.ENSP00000358716	9606.ENSP00000270257	0	0	0	0	0	0.847	0	0	0.847
DDX20	GEMIN6	9606.ENSP00000358716	9606.ENSP00000281950	0	0	0	0	0	0.837	0	0	0.837
DDX20	GEMIN5	9606.ENSP00000358716	9606.ENSP00000285873	0	0	0	0	0	0.878	0	0	0.878
DDX20	LSM11	9606.ENSP00000358716	9606.ENSP00000286307	0	0	0	0	0	0.757	0	0	0.757
DDX20	GEMIN2	9606.ENSP00000358716	9606.ENSP00000308533	0	0	0	0	0	0.879	0	0	0.879
DDX20	GEMIN4	9606.ENSP00000358716	9606.ENSP00000321706	0	0	0	0	0	0.887	0	0	0.887
DDX20	SNRPD2	9606.ENSP00000358716	9606.ENSP00000342374	0	0	0	0	0	0.650	0	0	0.650
DDX20	TP53BP1	9606.ENSP00000358716	9606.ENSP00000371475	0	0	0	0	0	0.439	0	0	0.439
DDX20	NCBP1	9606.ENSP00000358716	9606.ENSP00000364289	0	0	0	0	0	0.415	0	0	0.415
DDX20	SNRNP70	9606.ENSP00000358716	9606.ENSP00000472998	0	0	0	0	0	0.795	0	0	0.795
DDX20	SNRPG	9606.ENSP00000358716	9606.ENSP00000393388	0	0	0	0	0	0.615	0	0	0.615
DDX20	SNRPE	9606.ENSP00000358716	9606.ENSP00000400591	0	0	0	0	0	0.714	0	0	0.714
DDX20	SNRPB	9606.ENSP00000358716	9606.ENSP00000412566	0	0	0	0	0	0.628	0	0	0.628
DDX20	SMN2	9606.ENSP00000358716	9606.ENSP00000370119	0	0	0	0	0	0.434	0	0	0.434
DDX20	GEMIN8	9606.ENSP00000358716	9606.ENSP00000369895	0	0	0	0	0	0.835	0	0	0.835
DDX20	STRAP	9606.ENSP00000358716	9606.ENSP00000392270	0	0	0	0	0	0.836	0	0	0.836
DDX20	SMN1	9606.ENSP00000358716	9606.ENSP00000370083	0	0	0	0	0	0.954	0	0	0.954
DDX5	SF3A2	9606.ENSP00000225792	9606.ENSP00000221494	0	0	0	0	0	0.635	0	0	0.635
DDX5	FBL	9606.ENSP00000225792	9606.ENSP00000221801	0	0	0	0	0	0.402	0	0	0.402
DDX5	HNRNPH3	9606.ENSP00000225792	9606.ENSP00000265866	0	0	0	0	0	0.504	0	0	0.504
DDX5	HNRNPA3	9606.ENSP00000225792	9606.ENSP00000376309	0	0	0	0	0	0.463	0	0	0.463
DDX5	ELAVL1	9606.ENSP00000225792	9606.ENSP00000385269	0	0	0	0	0	0.536	0	0	0.536
DDX5	POLR2A	9606.ENSP00000225792	9606.ENSP00000461879	0	0	0	0	0	0.647	0	0	0.647
DDX5	KHDRBS1	9606.ENSP00000225792	9606.ENSP00000313829	0	0	0	0	0	0.512	0	0	0.512
DDX5	HNRNPU	9606.ENSP00000225792	9606.ENSP00000491215	0	0	0	0	0	0.408	0	0	0.408
DDX5	RBMX	9606.ENSP00000225792	9606.ENSP00000359645	0	0	0	0	0	0.543	0	0	0.543
DDX5	HNRNPDL	9606.ENSP00000225792	9606.ENSP00000483254	0	0	0	0	0	0.462	0	0	0.462
DDX5	HNRNPR	9606.ENSP00000225792	9606.ENSP00000363745	0	0	0	0	0	0.596	0	0	0.596
DDX5	FUS	9606.ENSP00000225792	9606.ENSP00000254108	0	0	0	0	0	0.630	0	0	0.630
DDX5	HNRNPH2	9606.ENSP00000225792	9606.ENSP00000361927	0	0	0	0	0	0.506	0	0	0.506
DDX5	MATR3	9606.ENSP00000225792	9606.ENSP00000378284	0	0	0	0	0	0.465	0	0	0.465
DDX5	HNRNPC	9606.ENSP00000225792	9606.ENSP00000451291	0	0	0	0	0	0.405	0	0	0.405
DDX5	HNRNPA1	9606.ENSP00000225792	9606.ENSP00000341826	0	0	0	0	0	0.703	0	0	0.703
DDX5	EIF4A3	9606.ENSP00000225792	9606.ENSP00000497641	0	0	0	0.790	0	0.419	0	0	0.419
DDX5	HNRNPK	9606.ENSP00000225792	9606.ENSP00000365458	0	0	0	0	0	0.497	0	0	0.497
DDX5	HNRNPH1	9606.ENSP00000225792	9606.ENSP00000349168	0	0	0	0	0	0.778	0	0	0.778
DDX5	DHX9	9606.ENSP00000225792	9606.ENSP00000356520	0	0	0	0	0	0.762	0	0	0.762
DDX5	TP53	9606.ENSP00000225792	9606.ENSP00000269305	0	0	0	0	0	0.780	0	0	0.780
DDX58	RPS27A	9606.ENSP00000369213	9606.ENSP00000272317	0	0	0	0	0	0.971	0	0	0.971
DDX58	SQSTM1	9606.ENSP00000369213	9606.ENSP00000374455	0	0	0	0	0	0.625	0	0	0.625
DDX58	STING1	9606.ENSP00000369213	9606.ENSP00000498596	0	0	0	0	0	0.510	0	0	0.510
DDX58	UBA52	9606.ENSP00000369213	9606.ENSP00000388107	0	0	0	0	0	0.900	0	0	0.900
DDX58	UBB	9606.ENSP00000369213	9606.ENSP00000478771	0	0	0	0	0	0.900	0	0	0.900
DDX58	UBC	9606.ENSP00000369213	9606.ENSP00000441543	0	0	0	0	0	0.948	0	0	0.948
DDX58	IRF3	9606.ENSP00000369213	9606.ENSP00000471896	0	0	0	0	0	0.537	0	0	0.537
DDX58	MAVS	9606.ENSP00000369213	9606.ENSP00000401980	0	0	0	0	0	0.999	0	0	0.999
DDX6	NUFIP2	9606.ENSP00000478754	9606.ENSP00000225388	0	0	0	0	0	0.827	0	0	0.827
DDX6	PABPC1	9606.ENSP00000478754	9606.ENSP00000313007	0	0	0	0	0	0.574	0	0	0.574
DDX6	MAPT	9606.ENSP00000478754	9606.ENSP00000340820	0	0	0	0	0	0.510	0	0	0.510
DDX6	PABPC4	9606.ENSP00000478754	9606.ENSP00000361949	0	0	0	0	0	0.511	0	0	0.511
DDX6	G3BP1	9606.ENSP00000478754	9606.ENSP00000377681	0	0	0	0	0	0.631	0	0	0.631
DDX6	ILF3	9606.ENSP00000478754	9606.ENSP00000404121	0	0	0	0	0	0.433	0	0	0.433
DDX6	POLR2A	9606.ENSP00000478754	9606.ENSP00000461879	0	0	0	0	0	0.954	0	0	0.954
DDX6	LSM12	9606.ENSP00000478754	9606.ENSP00000466718	0	0	0	0	0	0.867	0	0	0.867
DERL1	DERL2	9606.ENSP00000259512	9606.ENSP00000158771	0	0	0	0.823	0	0.814	0	0	0.814
DERL1	ERLEC1	9606.ENSP00000259512	9606.ENSP00000185150	0	0	0	0	0	0.840	0	0	0.840
DERL1	UBXN11	9606.ENSP00000259512	9606.ENSP00000363339	0	0	0	0	0	0.406	0	0	0.406
DERL1	UBXN2A	9606.ENSP00000259512	9606.ENSP00000312107	0	0	0	0	0	0.406	0	0	0.406
DERL1	SVIP	9606.ENSP00000259512	9606.ENSP00000346130	0	0	0	0	0	0.564	0	0	0.564
DERL1	SPATA5	9606.ENSP00000259512	9606.ENSP00000274008	0	0	0	0	0	0.614	0	0	0.614
DERL1	SPATA5L1	9606.ENSP00000259512	9606.ENSP00000305494	0	0	0	0	0	0.614	0	0	0.614
DERL1	SERPINA1	9606.ENSP00000259512	9606.ENSP00000416066	0	0	0	0	0	0.767	0	0	0.767
DERL1	SEL1L2	9606.ENSP00000259512	9606.ENSP00000367312	0	0	0	0	0	0.782	0	0	0.782
DERL1	SEL1L3	9606.ENSP00000259512	9606.ENSP00000382767	0	0	0	0	0	0.782	0	0	0.782
DERL1	FAAP100	9606.ENSP00000259512	9606.ENSP00000333283	0	0	0	0	0	0.840	0	0	0.840
DERL1	UBXN2B	9606.ENSP00000259512	9606.ENSP00000382507	0	0	0	0	0	0.840	0	0	0.840
DERL1	NSFL1C	9606.ENSP00000259512	9606.ENSP00000418529	0	0	0	0	0	0.840	0	0	0.840
DERL1	UBXN1	9606.ENSP00000259512	9606.ENSP00000294119	0	0	0	0	0	0.476	0	0	0.476
DERL1	FAF2	9606.ENSP00000259512	9606.ENSP00000261942	0	0	0	0	0	0.867	0	0	0.867
DERL1	TMEM129	9606.ENSP00000259512	9606.ENSP00000372394	0	0	0	0	0	0.625	0	0	0.625
DERL1	NPLOC4	9606.ENSP00000259512	9606.ENSP00000331487	0	0	0	0	0	0.840	0	0	0.840
DERL1	RNF5	9606.ENSP00000259512	9606.ENSP00000364235	0	0	0	0	0	0.625	0	0	0.625
DERL1	HSPA5	9606.ENSP00000259512	9606.ENSP00000324173	0	0	0	0	0	0.954	0	0	0.954
DERL1	OS9	9606.ENSP00000259512	9606.ENSP00000318165	0	0	0	0	0	0.840	0	0	0.840
DERL1	SELENOS	9606.ENSP00000259512	9606.ENSP00000381282	0	0	0	0	0	0.871	0	0	0.871
DERL1	UFD1	9606.ENSP00000259512	9606.ENSP00000263202	0	0	0	0	0	0.954	0	0	0.954
DERL1	SEL1L	9606.ENSP00000259512	9606.ENSP00000337053	0	0	0	0	0	0.907	0	0	0.907
DERL1	VCP	9606.ENSP00000259512	9606.ENSP00000351777	0	0	0	0	0	0.996	0	0	0.996
DERL1	SYVN1	9606.ENSP00000259512	9606.ENSP00000366395	0	0	0	0	0	0.972	0	0	0.972
DERL2	UBXN11	9606.ENSP00000158771	9606.ENSP00000363339	0	0	0	0	0	0.406	0	0	0.406
DERL2	UBXN2A	9606.ENSP00000158771	9606.ENSP00000312107	0	0	0	0	0	0.406	0	0	0.406
DERL2	UBXN2B	9606.ENSP00000158771	9606.ENSP00000382507	0	0	0	0	0	0.406	0	0	0.406
DERL2	SPATA5	9606.ENSP00000158771	9606.ENSP00000274008	0	0	0	0	0	0.481	0	0	0.481
DERL2	SPATA5L1	9606.ENSP00000158771	9606.ENSP00000305494	0	0	0	0	0	0.481	0	0	0.481
DERL2	NSFL1C	9606.ENSP00000158771	9606.ENSP00000418529	0	0	0	0	0	0.406	0	0	0.406
DERL2	UBXN1	9606.ENSP00000158771	9606.ENSP00000294119	0	0	0	0	0	0.476	0	0	0.476
DERL2	SEL1L3	9606.ENSP00000158771	9606.ENSP00000382767	0	0	0	0	0	0.581	0	0	0.581
DERL2	SEL1L2	9606.ENSP00000158771	9606.ENSP00000367312	0	0	0	0	0	0.581	0	0	0.581
DERL2	SERPINA1	9606.ENSP00000158771	9606.ENSP00000416066	0	0	0	0	0	0.669	0	0	0.669
DERL2	FAAP100	9606.ENSP00000158771	9606.ENSP00000333283	0	0	0	0	0	0.746	0	0	0.746
DERL2	NPLOC4	9606.ENSP00000158771	9606.ENSP00000331487	0	0	0	0	0	0.746	0	0	0.746
DERL2	HSPA5	9606.ENSP00000158771	9606.ENSP00000324173	0	0	0	0	0	0.476	0	0	0.476
DERL2	UFD1	9606.ENSP00000158771	9606.ENSP00000263202	0	0	0	0	0	0.840	0	0	0.840
DERL2	SELENOS	9606.ENSP00000158771	9606.ENSP00000381282	0	0	0	0	0	0.785	0	0	0.785
DERL2	ERLEC1	9606.ENSP00000158771	9606.ENSP00000185150	0	0	0	0	0	0.898	0	0	0.898
DERL2	VCP	9606.ENSP00000158771	9606.ENSP00000351777	0	0	0	0	0	0.902	0	0	0.902
DERL2	FAF2	9606.ENSP00000158771	9606.ENSP00000261942	0	0	0	0	0	0.851	0	0	0.851
DERL2	SYVN1	9606.ENSP00000158771	9606.ENSP00000366395	0	0	0	0	0	0.945	0	0	0.945
DERL2	SEL1L	9606.ENSP00000158771	9606.ENSP00000337053	0	0	0	0	0	0.921	0	0	0.921
DERL2	OS9	9606.ENSP00000158771	9606.ENSP00000318165	0	0	0	0	0	0.925	0	0	0.925
DERL3	ERLEC1	9606.ENSP00000384744	9606.ENSP00000185150	0	0	0	0	0	0.746	0	0	0.746
DERL3	UFD1	9606.ENSP00000384744	9606.ENSP00000263202	0	0	0	0	0	0.840	0	0	0.840
DERL3	SPATA5	9606.ENSP00000384744	9606.ENSP00000274008	0	0	0	0	0	0.481	0	0	0.481
DERL3	UBXN1	9606.ENSP00000384744	9606.ENSP00000294119	0	0	0	0	0	0.476	0	0	0.476
DERL3	SPATA5L1	9606.ENSP00000384744	9606.ENSP00000305494	0	0	0	0	0	0.481	0	0	0.481
DERL3	UBXN2A	9606.ENSP00000384744	9606.ENSP00000312107	0	0	0	0	0	0.406	0	0	0.406
DERL3	OS9	9606.ENSP00000384744	9606.ENSP00000318165	0	0	0	0	0	0.746	0	0	0.746
DERL3	HSPA5	9606.ENSP00000384744	9606.ENSP00000324173	0	0	0	0	0	0.476	0	0	0.476
DERL3	NPLOC4	9606.ENSP00000384744	9606.ENSP00000331487	0	0	0	0	0	0.746	0	0	0.746
DERL3	FAAP100	9606.ENSP00000384744	9606.ENSP00000333283	0	0	0	0	0	0.746	0	0	0.746
DERL3	SEL1L	9606.ENSP00000384744	9606.ENSP00000337053	0	0	0	0	0	0.581	0	0	0.581
DERL3	VCP	9606.ENSP00000384744	9606.ENSP00000351777	0	0	0	0	0	0.481	0	0	0.481
DERL3	UBXN11	9606.ENSP00000384744	9606.ENSP00000363339	0	0	0	0	0	0.406	0	0	0.406
DERL3	SYVN1	9606.ENSP00000384744	9606.ENSP00000366395	0	0	0	0	0	0.749	0	0	0.749
DERL3	SEL1L2	9606.ENSP00000384744	9606.ENSP00000367312	0	0	0	0	0	0.581	0	0	0.581
DERL3	UBXN2B	9606.ENSP00000384744	9606.ENSP00000382507	0	0	0	0	0	0.406	0	0	0.406
DERL3	SEL1L3	9606.ENSP00000384744	9606.ENSP00000382767	0	0	0	0	0	0.581	0	0	0.581
DERL3	NSFL1C	9606.ENSP00000384744	9606.ENSP00000418529	0	0	0	0	0	0.406	0	0	0.406
DESI1	PSMA4	9606.ENSP00000263256	9606.ENSP00000044462	0	0	0	0	0	0.994	0	0	0.994
DESI1	PSMC4	9606.ENSP00000263256	9606.ENSP00000157812	0	0	0	0	0	0.994	0	0	0.994
DESI1	PSMD8	9606.ENSP00000263256	9606.ENSP00000215071	0	0	0	0	0	0.994	0	0	0.994
DESI1	PSMA2	9606.ENSP00000263256	9606.ENSP00000223321	0	0	0	0	0	0.994	0	0	0.994
DESI1	PSMB7	9606.ENSP00000263256	9606.ENSP00000259457	0	0	0	0	0	0.994	0	0	0.994
DESI1	PSMC1	9606.ENSP00000263256	9606.ENSP00000261303	0	0	0	0	0	0.994	0	0	0.994
DESI1	PSMA6	9606.ENSP00000263256	9606.ENSP00000261479	0	0	0	0	0	0.994	0	0	0.994
DESI1	PSMD11	9606.ENSP00000263256	9606.ENSP00000261712	0	0	0	0	0	0.994	0	0	0.994
DESI1	PSMB1	9606.ENSP00000263256	9606.ENSP00000262193	0	0	0	0	0	0.994	0	0	0.994
DESI1	RPS27A	9606.ENSP00000263256	9606.ENSP00000272317	0	0	0	0	0	0.499	0	0	0.499
DESI1	PSMC5	9606.ENSP00000263256	9606.ENSP00000310572	0	0	0	0	0	0.994	0	0	0.994
DESI1	PSMC3	9606.ENSP00000263256	9606.ENSP00000481029	0	0	0	0	0	0.994	0	0	0.994
DESI1	TMBIM6	9606.ENSP00000263256	9606.ENSP00000389277	0	0	0	0	0	0.994	0	0	0.994
DESI1	PSMA7	9606.ENSP00000263256	9606.ENSP00000359910	0	0	0	0	0	0.994	0	0	0.994
DESI1	PSMC2	9606.ENSP00000263256	9606.ENSP00000391211	0	0	0	0	0	0.994	0	0	0.994
DESI1	PSMD4	9606.ENSP00000263256	9606.ENSP00000357876	0	0	0	0	0	0.994	0	0	0.994
DESI1	PSMB5	9606.ENSP00000263256	9606.ENSP00000355325	0	0	0	0	0	0.994	0	0	0.994
DESI1	HNRNPK	9606.ENSP00000263256	9606.ENSP00000365458	0	0	0	0	0	0.994	0	0	0.994
DESI1	PSMA1	9606.ENSP00000263256	9606.ENSP00000414359	0	0	0	0	0	0.994	0	0	0.994
DESI1	PSMD12	9606.ENSP00000263256	9606.ENSP00000348442	0	0	0	0	0	0.994	0	0	0.994
DESI1	PSMA8	9606.ENSP00000263256	9606.ENSP00000311121	0	0	0	0	0	0.994	0	0	0.994
DESI1	UBQLN2	9606.ENSP00000263256	9606.ENSP00000345195	0	0	0	0	0	0.994	0	0	0.994
DESI1	PSMA5	9606.ENSP00000263256	9606.ENSP00000271308	0	0	0	0	0	0.994	0	0	0.994
DESI1	PSMB3	9606.ENSP00000263256	9606.ENSP00000483688	0	0	0	0	0	0.994	0	0	0.994
DESI1	UBQLN1	9606.ENSP00000263256	9606.ENSP00000365576	0	0	0	0	0	0.994	0	0	0.994
DESI1	UBQLN4	9606.ENSP00000263256	9606.ENSP00000357292	0	0	0	0	0	0.994	0	0	0.994
DHCR7	ERG28	9606.ENSP00000347717	9606.ENSP00000256319	0	0	0	0	0	0.782	0	0	0.782
DHCR7	MSMO1	9606.ENSP00000347717	9606.ENSP00000261507	0	0	0	0	0	0.400	0	0	0.400
DHCR7	SQLE	9606.ENSP00000347717	9606.ENSP00000265896	0	0	0	0	0	0.782	0	0	0.782
DHCR7	SIGMAR1	9606.ENSP00000347717	9606.ENSP00000277010	0	0	0	0	0	0.782	0	0	0.782
DHCR7	FAXDC2	9606.ENSP00000347717	9606.ENSP00000320604	0	0	0	0	0	0.400	0	0	0.400
DHX9	SF3A2	9606.ENSP00000356520	9606.ENSP00000221494	0	0	0	0	0	0.654	0	0	0.654
DHX9	FUS	9606.ENSP00000356520	9606.ENSP00000254108	0	0	0	0	0	0.609	0	0	0.609
DHX9	SNRPD1	9606.ENSP00000356520	9606.ENSP00000300413	0	0	0	0	0	0.402	0	0	0.402
DHX9	KHDRBS1	9606.ENSP00000356520	9606.ENSP00000313829	0	0	0	0	0	0.785	0	0	0.785
DHX9	HNRNPA1	9606.ENSP00000356520	9606.ENSP00000341826	0	0	0	0	0	0.673	0	0	0.673
DHX9	HNRNPA2B1	9606.ENSP00000356520	9606.ENSP00000346694	0	0	0	0	0	0.486	0	0	0.486
DHX9	PRMT1	9606.ENSP00000356520	9606.ENSP00000406162	0	0	0	0	0	0.464	0	0	0.464
DHX9	RELA	9606.ENSP00000356520	9606.ENSP00000384273	0	0	0	0	0	0.455	0	0	0.455
DHX9	POLR2A	9606.ENSP00000356520	9606.ENSP00000461879	0	0	0	0	0	0.725	0	0	0.725
DHX9	MATR3	9606.ENSP00000356520	9606.ENSP00000378284	0	0	0	0	0	0.467	0	0	0.467
DHX9	NCBP1	9606.ENSP00000356520	9606.ENSP00000364289	0	0	0	0	0	0.465	0	0	0.465
DHX9	HNRNPR	9606.ENSP00000356520	9606.ENSP00000363745	0	0	0	0	0	0.429	0	0	0.429
DHX9	ELAVL1	9606.ENSP00000356520	9606.ENSP00000385269	0	0	0	0	0	0.424	0	0	0.424
DHX9	HNRNPK	9606.ENSP00000356520	9606.ENSP00000365458	0	0	0	0	0	0.616	0	0	0.616
DHX9	ILF3	9606.ENSP00000356520	9606.ENSP00000404121	0	0	0	0	0	0.705	0	0	0.705
DHX9	HNRNPC	9606.ENSP00000356520	9606.ENSP00000451291	0	0	0	0	0	0.646	0	0	0.646
DHX9	EWSR1	9606.ENSP00000356520	9606.ENSP00000400142	0	0	0	0	0	0.625	0	0	0.625
DHX9	HNRNPU	9606.ENSP00000356520	9606.ENSP00000491215	0	0	0	0	0	0.638	0	0	0.638
DIABLO	LTBR	9606.ENSP00000499058	9606.ENSP00000228918	0	0	0	0	0	0.420	0	0	0.420
DIABLO	TRAF2	9606.ENSP00000499058	9606.ENSP00000247668	0	0	0	0	0	0.627	0	0	0.627
DIABLO	TANK	9606.ENSP00000499058	9606.ENSP00000259075	0	0	0	0	0	0.459	0	0	0.459
DIABLO	TRAF1	9606.ENSP00000499058	9606.ENSP00000362994	0	0	0	0	0	0.660	0	0	0.660
DLG4	MDM2	9606.ENSP00000497806	9606.ENSP00000258149	0	0	0	0	0	0.405	0	0	0.405
DLG4	ERBB4	9606.ENSP00000497806	9606.ENSP00000342235	0	0	0	0	0	0.785	0	0	0.785
DPP3	KEAP1	9606.ENSP00000440502	9606.ENSP00000377245	0	0	0	0	0	0.841	0	0	0.841
DPP3	OSBPL10	9606.ENSP00000440502	9606.ENSP00000379804	0	0	0	0	0	0.622	0	0	0.622
DYNC1H1	DYNC1LI2	9606.ENSP00000348965	9606.ENSP00000258198	0	0	0	0	0	0.986	0	0	0.986
DYNC1H1	TUBB2B	9606.ENSP00000348965	9606.ENSP00000259818	0	0	0	0	0	0.920	0	0	0.920
DYNC1H1	DYNC1LI1	9606.ENSP00000348965	9606.ENSP00000273130	0	0	0	0	0	0.899	0	0	0.899
DYNC1H1	NINL	9606.ENSP00000348965	9606.ENSP00000278886	0	0	0	0	0	0.678	0	0	0.678
DYNC1H1	SPRTN	9606.ENSP00000348965	9606.ENSP00000295050	0	0	0	0	0	0.510	0	0	0.510
DYNC1H1	HOOK3	9606.ENSP00000348965	9606.ENSP00000305699	0	0	0	0	0	0.554	0	0	0.554
DYNC1H1	DYNC1I1	9606.ENSP00000348965	9606.ENSP00000320130	0	0	0	0	0	0.995	0	0	0.995
DYNC1H1	NDEL1	9606.ENSP00000348965	9606.ENSP00000333982	0	0	0	0	0	0.644	0	0	0.644
DYNC1H1	HTT	9606.ENSP00000348965	9606.ENSP00000347184	0	0	0	0	0	0.488	0	0	0.488
DYNC1H1	MAPRE1	9606.ENSP00000348965	9606.ENSP00000364721	0	0	0	0	0	0.431	0	0	0.431
DYNC1H1	DYNLT3	9606.ENSP00000348965	9606.ENSP00000367841	0	0	0	0	0	0.655	0	0	0.655
DYNC1H1	DYNLL2	9606.ENSP00000348965	9606.ENSP00000477310	0	0	0	0	0	0.508	0	0	0.508
DYNC1H1	TUBA1A	9606.ENSP00000348965	9606.ENSP00000439020	0	0	0	0	0	0.921	0	0	0.921
DYNC1H1	DYNLT1	9606.ENSP00000348965	9606.ENSP00000356056	0	0	0	0	0	0.887	0	0	0.887
DYNC1H1	PAFAH1B1	9606.ENSP00000348965	9606.ENSP00000380378	0	0	0	0	0	0.937	0	0	0.937
DYNC1H1	DYNLL1	9606.ENSP00000348965	9606.ENSP00000376297	0	0	0	0	0	0.578	0	0	0.578
DYNC1H1	DYNLRB1	9606.ENSP00000348965	9606.ENSP00000349679	0	0	0	0	0	0.972	0	0	0.972
DYNC1H1	DYNC1I2	9606.ENSP00000348965	9606.ENSP00000380308	0	0	0	0	0	0.993	0	0	0.993
DYNC1I1	DYNC1LI2	9606.ENSP00000320130	9606.ENSP00000258198	0	0	0	0	0	0.803	0	0	0.803
DYNC1I1	DYNC1LI1	9606.ENSP00000320130	9606.ENSP00000273130	0	0	0	0	0	0.994	0	0	0.994
DYNC1I1	TUBB3	9606.ENSP00000320130	9606.ENSP00000320295	0	0	0	0	0	0.444	0	0	0.444
DYNC1I1	NDEL1	9606.ENSP00000320130	9606.ENSP00000333982	0	0	0	0	0	0.751	0	0	0.751
DYNC1I1	PAFAH1B1	9606.ENSP00000320130	9606.ENSP00000380378	0	0	0	0	0	0.645	0	0	0.645
DYNC1I1	DYNLT1	9606.ENSP00000320130	9606.ENSP00000356056	0	0	0	0	0	0.838	0	0	0.838
DYNC1I1	DYNLT3	9606.ENSP00000320130	9606.ENSP00000367841	0	0	0	0	0	0.850	0	0	0.850
DYNC1I1	DYNC1I2	9606.ENSP00000320130	9606.ENSP00000380308	0	0	0	0.978	0	0.835	0	0	0.835
DYNC1I1	DYNLL2	9606.ENSP00000320130	9606.ENSP00000477310	0	0	0	0	0	0.737	0	0	0.737
DYNC1I1	DYNLRB1	9606.ENSP00000320130	9606.ENSP00000349679	0	0	0	0	0	0.906	0	0	0.906
DYNC1I1	DYNLL1	9606.ENSP00000320130	9606.ENSP00000376297	0	0	0	0	0	0.890	0	0	0.890
DYNC1I2	DYNC1LI2	9606.ENSP00000380308	9606.ENSP00000258198	0	0	0	0	0	0.991	0	0	0.991
DYNC1I2	DYNC1LI1	9606.ENSP00000380308	9606.ENSP00000273130	0	0	0	0	0	0.896	0	0	0.896
DYNC1I2	DYNLRB1	9606.ENSP00000380308	9606.ENSP00000349679	0	0	0	0	0	0.993	0	0	0.993
DYNC1I2	DYNLT1	9606.ENSP00000380308	9606.ENSP00000356056	0	0	0	0	0	0.927	0	0	0.927
DYNC1I2	MAPRE1	9606.ENSP00000380308	9606.ENSP00000364721	0	0	0	0	0	0.402	0	0	0.402
DYNC1I2	DYNLT3	9606.ENSP00000380308	9606.ENSP00000367841	0	0	0	0	0	0.927	0	0	0.927
DYNC1I2	DYNLL1	9606.ENSP00000380308	9606.ENSP00000376297	0	0	0	0	0	0.935	0	0	0.935
DYNC1I2	PAFAH1B1	9606.ENSP00000380308	9606.ENSP00000380378	0	0	0	0	0	0.734	0	0	0.734
DYNC1I2	DYNLL2	9606.ENSP00000380308	9606.ENSP00000477310	0	0	0	0	0	0.881	0	0	0.881
DYNC1LI1	DYNC1LI2	9606.ENSP00000273130	9606.ENSP00000258198	0	0	0	0.967	0	0.838	0	0	0.838
DYNC1LI1	NINL	9606.ENSP00000273130	9606.ENSP00000278886	0	0	0	0	0	0.428	0	0	0.428
DYNC1LI1	PAFAH1B1	9606.ENSP00000273130	9606.ENSP00000380378	0	0	0	0	0	0.790	0	0	0.790
DYNC1LI1	HOOK3	9606.ENSP00000273130	9606.ENSP00000305699	0	0	0	0	0	0.955	0	0	0.955
DYNC1LI1	DYNLL1	9606.ENSP00000273130	9606.ENSP00000376297	0	0	0	0	0	0.474	0	0	0.474
DYNC1LI1	DYNLT1	9606.ENSP00000273130	9606.ENSP00000356056	0	0	0	0	0	0.873	0	0	0.873
DYNC1LI1	DYNLRB1	9606.ENSP00000273130	9606.ENSP00000349679	0	0	0	0	0	0.807	0	0	0.807
DYNC1LI1	DYNLT3	9606.ENSP00000273130	9606.ENSP00000367841	0	0	0	0	0	0.836	0	0	0.836
DYNC1LI2	NINL	9606.ENSP00000258198	9606.ENSP00000278886	0	0	0	0	0	0.432	0	0	0.432
DYNC1LI2	PAFAH1B1	9606.ENSP00000258198	9606.ENSP00000380378	0	0	0	0	0	0.454	0	0	0.454
DYNC1LI2	DYNLT3	9606.ENSP00000258198	9606.ENSP00000367841	0	0	0	0	0	0.710	0	0	0.710
DYNC1LI2	DYNLT1	9606.ENSP00000258198	9606.ENSP00000356056	0	0	0	0	0	0.838	0	0	0.838
DYNC1LI2	DYNLL1	9606.ENSP00000258198	9606.ENSP00000376297	0	0	0	0	0	0.564	0	0	0.564
DYNC1LI2	DYNLRB1	9606.ENSP00000258198	9606.ENSP00000349679	0	0	0	0	0	0.918	0	0	0.918
DYNLL1	PRKACA	9606.ENSP00000376297	9606.ENSP00000309591	0	0	0	0	0	0.466	0	0	0.465
DYNLL1	NDEL1	9606.ENSP00000376297	9606.ENSP00000333982	0	0	0	0	0	0.400	0	0	0.400
DYNLL1	DYNLRB1	9606.ENSP00000376297	9606.ENSP00000349679	0	0	0	0	0	0.940	0	0	0.940
DYNLL1	DYNLT1	9606.ENSP00000376297	9606.ENSP00000356056	0	0	0	0	0	0.640	0	0	0.640
DYNLL1	HDAC6	9606.ENSP00000376297	9606.ENSP00000365804	0	0	0	0	0	0.510	0	0	0.510
DYNLL1	DYNLT3	9606.ENSP00000376297	9606.ENSP00000367841	0	0	0	0	0	0.627	0	0	0.627
DYNLL1	TP53BP1	9606.ENSP00000376297	9606.ENSP00000371475	0	0	0	0	0	0.676	0	0	0.676
DYNLL1	PAFAH1B1	9606.ENSP00000376297	9606.ENSP00000380378	0	0	0	0	0	0.453	0	0	0.453
